run;confirmationTime;gasUsed;gasPrice;gasCosts
0;3809063897;0;0;0
1;5761997848;0;0;0
2;9222291973;0;0;0
3;3361017939;0;0;0
4;4603438888;0;0;0
5;3064773668;0;0;0
6;4346973243;0;0;0
7;8132837925;0;0;0
8;3929681549;0;0;0
9;6866424646;0;0;0
10;2588690897;0;0;0
11;6539817160;0;0;0
12;5544799785;0;0;0
13;5158965304;0;0;0
14;7598091477;0;0;0
15;4663167037;0;0;0
16;4310450279;0;0;0
17;2859556954;0;0;0
18;4321315157;0;0;0
19;7991531298;0;0;0
20;8329148763;0;0;0
21;5780230386;0;0;0
22;6294398111;0;0;0
23;6677033529;0;0;0
24;4755288407;0;0;0
25;4936898913;0;0;0
26;9457907941;0;0;0
27;8440762454;0;0;0
28;3815736068;0;0;0
29;11064028252;0;0;0
30;2694053045;0;0;0
31;5147819561;0;0;0
32;5832193822;0;0;0
33;2597424998;0;0;0
34;6030455825;0;0;0
35;6117959004;0;0;0
36;4987432661;0;0;0
37;7898379448;0;0;0
38;3955229596;0;0;0
39;4285326387;0;0;0
40;10133986590;0;0;0
41;6584409818;0;0;0
42;6033373839;0;0;0
43;5583461874;0;0;0
44;7481980717;0;0;0
45;6993620376;0;0;0
46;8426454464;0;0;0
47;4216126346;0;0;0
48;6015891502;0;0;0
49;3005052260;0;0;0
50;7396811538;0;0;0
51;11646771357;0;0;0
52;5827285165;0;0;0
53;2253425542;0;0;0
54;4196225350;0;0;0
55;8622987686;0;0;0
56;2207342007;0;0;0
57;5695065266;0;0;0
58;2436860552;0;0;0
59;4663740778;0;0;0
60;3710098828;0;0;0
61;5262704091;0;0;0
62;7489157568;0;0;0
63;6342517512;0;0;0
64;2435781897;0;0;0
65;4988172453;0;0;0
66;6489072879;0;0;0
67;4581504753;0;0;0
68;4823018957;0;0;0
69;6429659926;0;0;0
70;8600185976;0;0;0
71;3655512203;0;0;0
72;4919000923;0;0;0
73;2450359395;0;0;0
74;5210780065;0;0;0
75;2561068489;0;0;0
76;4254787918;0;0;0
77;11583017459;0;0;0
78;5118195313;0;0;0
79;5454890110;0;0;0
80;9798550262;0;0;0
81;2363803869;0;0;0
82;6455748716;0;0;0
83;9378384360;0;0;0
84;9479103617;0;0;0
85;9475303680;0;0;0
86;2355769802;0;0;0
87;6428323004;0;0;0
88;6564354870;0;0;0
89;5630887361;0;0;0
90;9795912114;0;0;0
91;9024676330;0;0;0
92;2513920915;0;0;0
93;6221027332;0;0;0
94;10252809459;0;0;0
95;3092672758;0;0;0
96;10712927328;0;0;0
97;7404166621;0;0;0
98;4293807985;0;0;0
99;4042979931;0;0;0
